feed_version,feed_start_date,feed_end_date,fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration,versao_modelo
2025-11-19,2025-11-19,2025-12-20,BRT,4.7,BRL,1,,20001,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_C_IS,24.85,BRL,0,0.0,22002,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_A_IS,16.6,BRL,0,0.0,22002,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_A_IN,16.6,BRL,0,0.0,22003,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_B_IN,21.65,BRL,0,0.0,22003,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_B_TC,21.65,BRL,0,0.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_C_TC,24.85,BRL,0,0.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_C_SC,24.85,BRL,0,0.0,22005,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,BUC_IS,4.7,BRL,0,1.0,22002,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,BUC_IN,4.7,BRL,0,1.0,22003,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,BUC_TC,4.7,BRL,0,1.0,22004,,22d4617d5bb2889f600112473f926c3a35f27ed9
2025-11-19,2025-11-19,2025-12-20,BUC_SC,4.7,BRL,0,1.0,22005,,22d4617d5bb2889f600112473f926c3a35f27ed9
2023-12-02,2023-12-02,2023-12-15,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_D_IS,24.85,BRL,0,0.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-02,2023-12-02,2023-12-15,EXEC_D_TC,24.85,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2025-04-18,2025-04-18,2025-04-30,BRT,4.7,BRL,1,,20001,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BRT_Exec2,14.0,BRL,1,,20001,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BRT_Exec,15.0,BRL,1,,20001,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_A_IN,16.6,BRL,0,0.0,22003,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_B_IN,21.65,BRL,0,0.0,22003,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_B_TC,21.65,BRL,0,0.0,22004,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_C_IS,24.85,BRL,0,0.0,22002,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_C_TC,24.85,BRL,0,0.0,22004,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,EXEC_C_SC,24.85,BRL,0,0.0,22005,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BUC_SC,4.7,BRL,0,1.0,22005,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BUC_IS,4.7,BRL,0,1.0,22002,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BUC_IN,4.7,BRL,0,1.0,22003,,122abe77b87c75b8505fc679ef662556336ca16f
2025-04-18,2025-04-18,2025-04-30,BUC_TC,4.7,BRL,0,1.0,22004,,122abe77b87c75b8505fc679ef662556336ca16f
2025-01-25,2025-01-25,2025-02-09,BRT,4.3,BRL,1,,20001,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,BRT_Exec,15.0,BRL,1,,20001,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_C_TC,24.85,BRL,0,0.0,22004,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_C_IS,24.85,BRL,0,0.0,22002,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_B_IN,21.65,BRL,0,0.0,22003,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_A_IN,16.6,BRL,0,0.0,22003,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_C_SC,24.85,BRL,0,0.0,22005,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,EXEC_B_TC,21.65,BRL,0,0.0,22004,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,BUC_TC,4.7,BRL,0,1.0,22004,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,BUC_IS,4.7,BRL,0,1.0,22002,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,BUC_SC,4.7,BRL,0,1.0,22005,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2025-01-25,2025-01-25,2025-02-09,BUC_IN,4.7,BRL,0,1.0,22003,,6f4042d043fc67e3b7822b43f11afe7aab4b22d3
2026-03-12,2026-03-12,2026-03-13,BRT_Exec,15.0,BRL,1,,20001,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,BRT,5.0,BRL,1,,20001,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_C_IS,24.85,BRL,0,0.0,22002,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_A_IS,16.6,BRL,0,0.0,22002,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_B_IN,21.65,BRL,0,0.0,22003,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_A_IN,16.6,BRL,0,0.0,22003,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_B_TC,21.65,BRL,0,0.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_C_TC,24.85,BRL,0,0.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_C_SC,24.85,BRL,0,0.0,22005,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,BUC_IS,5.0,BRL,0,1.0,22002,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,BUC_IN,5.0,BRL,0,1.0,22003,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,BUC_TC,5.0,BRL,0,1.0,22004,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2026-03-12,2026-03-12,2026-03-13,BUC_SC,5.0,BRL,0,1.0,22005,,1d892d29bfad4afa8edde52f016c57f99454e9e5
2023-12-01,2023-12-01,2023-12-01,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_D_IS,24.85,BRL,0,0.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-01,2023-12-01,2023-12-01,EXEC_D_TC,24.85,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2025-12-27,2025-12-27,2026-01-02,BRT_Exec,15.0,BRL,1,,20001,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,BRT,4.7,BRL,1,,20001,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_C_IS,24.85,BRL,0,0.0,22002,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_A_IS,16.6,BRL,0,0.0,22002,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_A_IN,16.6,BRL,0,0.0,22003,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_B_IN,21.65,BRL,0,0.0,22003,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_B_TC,21.65,BRL,0,0.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_C_TC,24.85,BRL,0,0.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_C_SC,24.85,BRL,0,0.0,22005,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,BUC_IS,4.7,BRL,0,1.0,22002,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,BUC_IN,4.7,BRL,0,1.0,22003,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,BUC_TC,4.7,BRL,0,1.0,22004,,ed92813e65f25bd40abac429ec41774aaf20a12d
2025-12-27,2025-12-27,2026-01-02,BUC_SC,4.7,BRL,0,1.0,22005,,ed92813e65f25bd40abac429ec41774aaf20a12d
2024-01-15,2024-01-15,2024-01-31,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_D_IS,24.85,BRL,0,0.0,22002,,201d79faee763526a030ff998bebea9782efe961
2024-01-15,2024-01-15,2024-01-31,EXEC_D_TC,24.85,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_D_IS,24.85,BRL,0,0.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-21,2023-12-21,2024-01-01,EXEC_D_TC,24.85,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-06-17,2024-06-17,2024-06-30,BUC_SC,4.3,BRL,0,1,22005,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,BUC_TC,4.3,BRL,0,1,22004,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,BUC_IS,4.3,BRL,0,1,22002,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,BUC_IN,4.3,BRL,0,1,22003,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_B_IN,21.65,BRL,0,0,22003,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_B_TC,21.65,BRL,0,0,22004,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_A_IN,16.6,BRL,0,0,22003,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_C_SC,24.85,BRL,0,0,22005,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_C_TC,24.85,BRL,0,0,22004,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-06-17,2024-06-17,2024-06-30,EXEC_C_IS,24.85,BRL,0,0,22002,,f9af0818a672ad3ef560f78d9f425175d88f75bf
2024-05-03,2024-05-03,2024-05-14,BUC_TC,4.3,BRL,0,1,22004,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,BUC_SC,4.3,BRL,0,1,22005,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,BUC_IS,4.3,BRL,0,1,22002,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,BUC_IN,4.3,BRL,0,1,22003,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_B_IN,21.65,BRL,0,0,22003,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_B_TC,21.65,BRL,0,0,22004,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_A_IN,16.6,BRL,0,0,22003,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_C_TC,24.85,BRL,0,0,22004,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_C_IS,24.85,BRL,0,0,22002,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2024-05-03,2024-05-03,2024-05-14,EXEC_C_SC,24.85,BRL,0,0,22005,,7ee9b89e4c11194700ba392d52b35401f8e01ed1
2025-11-08,2025-11-08,2025-11-18,BRT_Exec,15.0,BRL,1,,20001,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BRT,4.7,BRL,1,,20001,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_C_IS,24.85,BRL,0,0.0,22002,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_A_IS,16.6,BRL,0,0.0,22002,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_B_IN,21.65,BRL,0,0.0,22003,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_A_IN,16.6,BRL,0,0.0,22003,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_B_TC,21.65,BRL,0,0.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_C_TC,24.85,BRL,0,0.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_C_SC,24.85,BRL,0,0.0,22005,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,4.7,BRL,0,1.0,22002,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,4.7,BRL,0,1.0,22003,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_TC,4.7,BRL,0,1.0,22004,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,4.7,BRL,0,1.0,22005,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2023-07-16,2023-07-16,2023-07-31,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-07-16,2023-07-16,2023-07-31,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2025-01-13,2025-01-13,2025-01-24,EXEC_C_TC,24.85,BRL,0,0.0,22004,,41733379475421228f3d798065e1d3389ec1ed50
2025-01-13,2025-01-13,2025-01-24,EXEC_A_IN,16.6,BRL,0,0.0,22003,,41733379475421228f3d798065e1d3389ec1ed50
2025-01-13,2025-01-13,2025-01-24,EXEC_B_IN,21.65,BRL,0,0.0,22003,,41733379475421228f3d798065e1d3389ec1ed50
2025-01-13,2025-01-13,2025-01-24,EXEC_B_TC,21.65,BRL,0,0.0,22004,,41733379475421228f3d798065e1d3389ec1ed50
2025-01-13,2025-01-13,2025-01-24,EXEC_C_IS,24.85,BRL,0,0.0,22002,,41733379475421228f3d798065e1d3389ec1ed50
