data,timestamp_captura,modo,id_veiculo,ano_fabricacao,carroceria,data_ultima_vistoria,id_carroceria,id_chassi,id_fabricante_chassi,id_interno_carroceria,id_planta,indicador_ar_condicionado,indicador_elevador,indicador_usb,indicador_wifi,nome_chassi,permissao,placa,quantidade_lotacao_pe,quantidade_lotacao_sentado,tipo_combustivel,tipo_veiculo,status,solicitacao
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10072,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KXE4134,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42551,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6402,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82651,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRF4227,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73111,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KRI2504,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42540,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6419,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75617,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD8701,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42663,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLS7046,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73068,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRZ4773,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82620,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQM4206,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42582,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6367,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42619,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVT7827,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10037,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQP4759,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82628,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQM4204,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42629,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLS7035,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82520,2012,MARCOPOLO,,,,,,,false,,,,,,KWH5996,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27581,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLQ9735,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27505,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQG6488,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10055,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK4037,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20031,2012,MARCOPOLO,,,,,,,false,,,,,,LSH4971,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27543,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQG6474,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20044,2012,MARCOPOLO,,,,,,,false,,,,,,LLV7661,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73106,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6990,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20038,2012,MARCOPOLO,,,,,,,false,,,,,,KPJ5091,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73058,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRV4812,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20111,2012,MARCOPOLO,,,,,,,false,,,,,,KPE7886,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42621,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK7129,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75597,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD8699,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C50172,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVX5271,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10043,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KYC4507,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42530,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6413,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82658,2012,MARCOPOLO,,,,,,,false,,,,,,KWB6097,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73047,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LUB4791,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42505,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLS6638,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20065,2012,MARCOPOLO,,,,,,,false,,,,,,LQP8596,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42665,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK7138,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20043,2012,MARCOPOLO,,,,,,,false,,,,,,LLV7665,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75644,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQO8037,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42633,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK7379,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42588,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6352,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75642,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD8707,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20042,2012,MARCOPOLO,,,,,,,false,,,,,,LUL4764,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27563,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5463,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20231,2012,MARCOPOLO,,,,,,,false,,,,,,LLU5689,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73081,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRX4604,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73064,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6993,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55036,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOZ6814,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73039,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6986,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42542,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KXI4345,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55125,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOZ6819,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73100,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KRI2503,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20017,2012,MARCOPOLO,,,,,,,false,,,,,,LLV7630,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73006,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KRI2505,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20021,2012,MARCOPOLO,,,,,,,false,,,,,,KPJ4801,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73051,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRV4814,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75552,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLU2489,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10035,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVW7798,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42529,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOX6629,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75624,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVW6577,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82624,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVU8015,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42561,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6414,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27531,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5465,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20230,2012,MARCOPOLO,,,,,,,false,,,,,,KPE7536,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75544,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD8717,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73074,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPH1672,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55059,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLT4529,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55147,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQM7334,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10040,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD6778,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20096,2012,MARCOPOLO,,,,,,,false,,,,,,KVW8664,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73087,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRF4403,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20036,2012,MARCOPOLO,,,,,,,false,,,,,,KPJ4803,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27536,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQG6475,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42646,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVT7941,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27641,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KZN6468,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20097,2012,MARCOPOLO,,,,,,,false,,,,,,LST5045,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20087,2012,MARCOPOLO,,,,,,,false,,,,,,KXY8613,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B10014,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KXK5376,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Inclusão
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20090,2012,MARCOPOLO,,,,,,,false,,,,,,KVW8443,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82613,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOZ5892,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73084,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPE2770,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20027,2012,MARCOPOLO,,,,,,,false,,,,,,LLV7629,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73092,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6989,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75621,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQO8033,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20056,2012,MARCOPOLO,,,,,,,false,,,,,,LQS7632,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42563,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOX6636,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20222,2012,MARCOPOLO,,,,,,,false,,,,,,LQP6714,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27647,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KZJ5371,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20067,2012,MARCOPOLO,,,,,,,false,,,,,,LQS7635,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75535,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LSN4814,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75558,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPD8719,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73112,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LUB4789,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27504,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5464,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27573,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5456,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55081,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLT4535,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82604,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPE2642,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42674,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOX7198,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A55003,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQM6724,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42560,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LTV4333,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82551,2012,MARCOPOLO,,,,,,,false,,,,,,KWN5572,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20072,2012,MARCOPOLO,,,,,,,false,,,,,,KPE7539,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20210,2012,MARCOPOLO,,,,,,,false,,,,,,LSX4930,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27646,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KZM3919,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82652,2012,MARCOPOLO,,,,,,,false,,,,,,KWD6037,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42516,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVT7831,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A50143,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOW7562,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20092,2012,MARCOPOLO,,,,,,,false,,,,,,KPJ5090,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20052,2012,MARCOPOLO,,,,,,,false,,,,,,LLV7821,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82590,2012,MARCOPOLO,,,,,,,false,,,,,,KWX5507,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B75632,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KQQ4866,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27542,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5462,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20217,2012,MARCOPOLO,,,,,,,false,,,,,,LQP6683,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27503,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5454,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42602,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6364,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42632,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLS6643,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73003,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LUB4790,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20227,2012,MARCOPOLO,,,,,,,false,,,,,,LTJ4554,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20202,2012,MARCOPOLO,,,,,,,false,,,,,,KYR7748,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42645,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOX7188,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42662,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVT7825,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20053,2012,MARCOPOLO,,,,,,,false,,,,,,KPE9793,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20055,2012,MARCOPOLO,,,,,,,false,,,,,,LQS7360,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42573,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LQK6412,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B82671,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOW8967,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42587,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KVU5167,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82576,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KRW2397,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20209,2012,MARCOPOLO,,,,,,,false,,,,,,KVW8434,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73090,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6987,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20030,2012,MARCOPOLO,,,,,,,false,,,,,,KPJ4802,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73101,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6988,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C82653,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KWS5159,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73067,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LRX4601,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42569,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KRQ2207,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,A27511,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KOS5455,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B73098,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,KPG6991,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20070,2012,MARCOPOLO,,,,,,,false,,,,,,KXC5662,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,B42634,2012,INDUSCAR - CAIO,,,,,,,false,,,,,,LLS7040,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
2023-02-06,2023-02-05 21:00:00,ONIBUS,C20129,2012,MARCOPOLO,,,,,,,false,,,,,,KVW8684,,,,30 ONBUS BASIC URB S/AR C/ELEV,Válido,Baixa
