feed_version,feed_start_date,feed_end_date,fare_id,route_id,origin_id,destination_id,contains_id,versao_modelo
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0350AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0328AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0629AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0908AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0324AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0325AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0616AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0795AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0355AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0950AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0917AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0919AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0313AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0663AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0386AAR0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0979AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0951AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0634AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0326AAPBA,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0919AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0249AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0362AAR0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0624AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0975AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0378AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0624AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0239AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0913AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0277AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0385AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0355AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0778AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0779AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0298AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0685AAVBA,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0312AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0799AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0399AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0638AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0793AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0623AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0483AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IN,O0384AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0432AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0117AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0473AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0133AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0105AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0603AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0439AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0538AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0167AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0474AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0275AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0007AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0161AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0460AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0448AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0548AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0422AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0426AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0007AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0433AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0538AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0444AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0201AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0443AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0210AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0507AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0463AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0013AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0222AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0583AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0163AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0202AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0415AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0472AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0217AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0209AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0181AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0518AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0474AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0104AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0584AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0108AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0220AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0209AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0112AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0409AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0539AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0474AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0626AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0100AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0433AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0112AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0107AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0461AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0133AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0165AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0010AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0229AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0519AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0416AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0415AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0157AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0104AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0014AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0422AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0169AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0608AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0006AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0435AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0109AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0410AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0513AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0476AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0585AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_IS,O0110AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0825AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0867AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0741AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0854AAAAA,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0853AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0852AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0835AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0853AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0759AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0864AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0389AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0898AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0822AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0819AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0826AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0745AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0809AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0759AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0388AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0300AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0790AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0794AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0803AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0851AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0840AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0868AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0802AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0786AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0383AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0841AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0391AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0869AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0756AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0801AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0804AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0849AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0884AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0848AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0899AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0798AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0867AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0872AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0857AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0753AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0393AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0803AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0825AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0885AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0397AAR0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0833AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0765AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0393AAR0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0893AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0821AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0857AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0393AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0757AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0807AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0899AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0884AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0791AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0790AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0746AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0731AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0836AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0866AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0918AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0764AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0847AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0821AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0864AAP0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0300AAR0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0845AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0848AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0369AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0801AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0737AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0892AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0812AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0846AAN0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0926AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0897AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0777AAV0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
2025-11-08,2025-11-08,2025-11-18,BUC_SC,O0855AAA0A,,,,2a53b9c61f4b76fe07761a33083c714f9c35bcd0
