id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre
49348,"R. Falet - Santa Teresa, Rio de Janeiro - RJ, 20241-360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,FALLET/FOGUETEIRO,-22.9270973000,-43.1959086000,"27/04/2022, 21:00:00",false,false,,Não identificado,,,false
49350,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, 21241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8055599000,-43.3054218000,"28/04/2022, 03:46:00",true,true,N�o identificado,Tentativa/Roubo,,Outros,false
49350,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, 21241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8055599000,-43.3054218000,"28/04/2022, 03:46:00",true,true,N�o identificado,Tentativa/Roubo,,Outros,false
49350,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, 21241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8055599000,-43.3054218000,"28/04/2022, 03:46:00",true,true,N�o identificado,Tentativa/Roubo,,Outros,false
49350,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, 21241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8055599000,-43.3054218000,"28/04/2022, 03:46:00",true,true,N�o identificado,Tentativa/Roubo,,Outros,false
49350,"R. Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, 21241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8055599000,-43.3054218000,"28/04/2022, 03:46:00",true,true,N�o identificado,Tentativa/Roubo,,Outros,false
49357,"Estrada da Caroba - Campo Grande, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPO GRANDE,,,-22.8983254000,-43.5532147000,"28/04/2022, 11:23:00",true,true,PM,Ação policial,,,false
49359,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8200548000,-43.2941925000,"28/04/2022, 11:24:00",false,false,,Não identificado,,,false
49358,"Favela da Chacrinha - Praça Seca, Rio de Janeiro - RJ, 22733-040, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,FAVELA DA CHACRINHA,-22.9012902000,-43.3627543000,"28/04/2022, 14:00:00",false,false,,Não identificado,,,false
49383,"Praça Seca, Rio de Janeiro - RJ, 21321-730, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9018787000,-43.3430151000,"29/04/2022, 12:00:00",false,false,,Disputa,,,false
49378,"Tv. Cunha Galvão - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, 22760-060, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,FREGUESIA (JACAREPAGUA),,,-22.9363305000,-43.3491938000,"29/04/2022, 13:46:00",false,false,,Não identificado,,,false
49379,"R. André Cavalcanti - Centro, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CENTRO,,,-22.9172157000,-43.1859353000,"29/04/2022, 14:47:00",false,false,,Não identificado,,,false
49385,"Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, 21645-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,COMPLEXO DO CHAPADAO,-22.8287261000,-43.3950034000,"29/04/2022, 20:27:00",false,false,,Não identificado,,,false
49388,"Praça do Rodo, Pedra de Guaratiba, Rio de Janeiro - RJ, 23020-715, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PEDRA DE GUARATIBA,,,-23.0008046000,-43.6345062000,"30/04/2022, 08:00:00",false,false,,Não identificado,,,false
49390,"Estrada de Itapicuru - Alto da Boa Vista, Rio de Janeiro - RJ, 20531-700, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ALTO DA BOA VISTA,,MATA MACHADO,-22.9743663000,-43.2849724000,"30/04/2022, 14:40:00",false,false,,Não identificado,,,false
49396,"Rua Lyrio Mauricio da Fonseca, Parada de Lucas, Rio de Janeiro - RJ, 21010-325, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PARADA DE LUCAS,,COMPLEXO DE ISRAEL,-22.8199800000,-43.2986300000,"30/04/2022, 19:00:00",true,true,N�o identificado,Ação policial,,,false
49396,"Rua Lyrio Mauricio da Fonseca, Parada de Lucas, Rio de Janeiro - RJ, 21010-325, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PARADA DE LUCAS,,COMPLEXO DE ISRAEL,-22.8199800000,-43.2986300000,"30/04/2022, 19:00:00",true,true,N�o identificado,Ação policial,,,false
49397,"Cordovil - R. Tailândia - Brás de Pina, Rio de Janeiro - RJ, 21011-350, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,FAVELA SERRA PELADA,-22.8237943000,-43.2960229000,"30/04/2022, 21:01:00",false,false,,Não identificado,,,false
49399,"Quintino Bocaiuva, Rio de Janeiro - RJ, 21380-210, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,QUINTINO BOCAIUVA,,COMUNIDADE PARQUE ARARUNA,-22.8876662000,-43.3191727000,"30/04/2022, 21:03:00",false,false,,Não identificado,,,false
49398,"Complexo do Chapadão - Costa Barros, Rio de Janeiro - RJ, 21665-250, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,COMPLEXO DO CHAPADAO,-22.8273733000,-43.3751126000,"30/04/2022, 21:27:00",false,false,,Não identificado,,,false
49400,"R. Sen. Nabuco - Vila Isabel, Rio de Janeiro - RJ, 20551-232, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9139982000,-43.2544364000,"01/05/2022, 02:30:00",false,false,,Não identificado,,,false
49414,"Av. Cesário de Melo - Inhoaíba, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHOAIBA,,,-22.9121472000,-43.5930144000,"01/05/2022, 14:00:00",false,true,,Briga,,,false
49404,"Morro São José Operário  - Praça Seca, Rio de Janeiro - RJ, 21321-780, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9044173000,-43.3442041000,"01/05/2022, 16:11:00",true,true,N�o identificado,Ação policial,,,false
49418,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-315, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8199996000,-43.2947028000,"02/05/2022, 02:00:00",true,true,N�o identificado,Operação policial,,,false
49413,"Cidade Alta, Cordovil, Rio de Janeiro - RJ, 21010-640, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8200506000,-43.2946425000,"02/05/2022, 04:00:00",true,true,N�o identificado,Operação policial,,,false
49419,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-350, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PADRE MIGUEL,,VILA VINTEM,-22.8728950000,-43.4445901000,"02/05/2022, 15:45:00",false,false,,Não identificado,,,false
49438,"Av. Pastor Martin Luther King Júnior - Vicente de Carvalho, Rio de Janeiro - RJ, 21370-541, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VICENTE DE CARVALHO,,,-22.8539974000,-43.3131541000,"03/05/2022, 03:50:00",false,true,,Tentativa/Roubo,,,false
49427,"Faz Quem Quer - Rocha Miranda, Rio de Janeiro - RJ, 21540-510, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ROCHA MIRANDA,,FAVELA FAZ QUEM QUER,-22.8545153000,-43.3395840000,"03/05/2022, 03:50:00",true,true,PM,Operação policial,,,false
49426,"R. Falet, - Santa Teresa, Rio de Janeiro - RJ, 20241-360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,FALLET/FOGUETEIRO,-22.9270049000,-43.1957864000,"03/05/2022, 04:20:00",false,false,,Não identificado,,,false
49436,"Complexo de Manguinhos, Rio de Janeiro - RJ, 21041-560, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUINHOS,,COMPLEXO DE MANGUINHOS,-22.8815816000,-43.2477302000,"03/05/2022, 05:00:00",false,false,,Não identificado,,,false
49442,"Morro do Sossego - Senador Camará, Rio de Janeiro - RJ, 21831-290, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,MORRO DO SOSSEGO (COMPLEXO DO SAPO DE CAMARA),-22.8888370000,-43.4856240000,"03/05/2022, 14:30:00",true,true,PM,Ação policial,,,false
49441,"Praça 2 (Praça Corsega) - Vigário Geral, Rio de Janeiro - RJ, 21241-051, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8153087000,-43.3097272000,"03/05/2022, 15:00:00",false,false,,Não identificado,,,false
49440,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9465479000,-43.3697197000,"03/05/2022, 15:16:00",false,false,,Não identificado,,,false
49444,"Complexo da Maré, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARE,,COMPLEXO DA MARE,-22.8553516000,-43.2422473000,"03/05/2022, 19:45:00",false,false,,Não identificado,,,false
49451,"Maria da Graça, Rio de Janeiro - RJ, 20785-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MARIA DA GRACA,,,-22.8849953000,-43.2675063000,"03/05/2022, 21:41:00",false,false,,Não identificado,,,false
49448,"Morro da Serrinha, Madureira, Rio de Janeiro - RJ, 21360-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8644258000,-43.3280985000,"04/05/2022, 03:00:00",true,true,PM,Operação policial,,,false
49455,"Vigário Geral, Rio de Janeiro - RJ, 21241-320, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FAVELA DE VIGARIO GERAL (COMPLEXO DE ISRAEL),-22.8092890000,-43.3087049000,"04/05/2022, 14:30:00",true,true,PM,Ação policial,,Perseguição,false
49457,"Morro do Batan- Realengo, Rio de Janeiro - RJ, 21730-610, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,BATAN,-22.8633490000,-43.4266216000,"04/05/2022, 20:18:00",false,false,,Não identificado,,,false
49468,"R. Barão - Praça Seca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.8986468000,-43.3523871000,"05/05/2022, 13:15:00",false,false,,Não identificado,,,false
49479,"R. Furquim Mendes - Vigário Geral, Rio de Janeiro - RJ, 21241-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8060539000,-43.3149972000,"05/05/2022, 17:00:00",false,false,,Não identificado,,,false
49480,"Morro São José Operário (Morro da Barão) - Praça Seca, Rio de Janeiro - RJ, 21321-620, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,PRACA SECA,,MORRO SAO JOSE OPERARIO (OU MORRO DA BARAO),-22.9036831000,-43.3457311000,"05/05/2022, 17:52:00",false,false,,Não identificado,,,false
49481,"Favela Furquim Mendes - Vigário Geral, Rio de Janeiro - RJ, 21241-360, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8071972000,-43.3174709000,"05/05/2022, 18:42:00",false,false,,Não identificado,,,false
49483,"Favela Furquim Mendes/Favela do Dique - Vigário Geral, Rio de Janeiro - RJ, 21241-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8060539000,-43.3149972000,"05/05/2022, 19:52:00",false,false,,Não identificado,,,false
49484,"Rua Torres de Oliveira - Piedade, Rio de Janeiro - RJ, 20740-380, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,PIEDADE,,,-22.8979444000,-43.3135634000,"05/05/2022, 22:48:00",false,false,,Não identificado,,,false
49510,"Morro do Batan - Realengo, Rio de Janeiro - RJ, 21730, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,BATAN,-22.8613889000,-43.4211111000,"06/05/2022, 12:00:00",true,true,PM,Ação policial,,,false
49510,"Morro do Batan - Realengo, Rio de Janeiro - RJ, 21730, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,BATAN,-22.8613889000,-43.4211111000,"06/05/2022, 12:00:00",true,true,PM,Ação policial,,,false
49496,"Av. das Américas - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RECREIO DOS BANDEIRANTES,,,-23.0134440000,-43.4618940000,"06/05/2022, 12:00:00",false,false,,Tentativa/Roubo,,,false
49495,"Barrreira do Vasco  - São Cristóvão, Rio de Janeiro - RJ, 20921-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VASCO DA GAMA,,BARREIRA DO VASCO,-22.8886981000,-43.2289575000,"06/05/2022, 17:00:00",true,true,N�o identificado,Ação policial,,Outros,false
49498,"Favela do Trem - Vila Cosmos, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA KOSMOS,,FAVELA DO TREM,-22.8538090000,-43.3036308000,"06/05/2022, 19:30:00",true,true,PM,Ação policial,,,false
49521,"Estrada da Ilha próximo ao 3417-3439 - Guaratiba, Rio de Janeiro - RJ, 23020-230, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUARATIBA,,,-22.9976117000,-43.5424850000,"07/05/2022, 06:00:00",false,false,,Homicidio/Tentativa,,,false
49515,"Av. Brasil - Caju, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAJU,,COMPLEXO DO CAJU,-22.8876032000,-43.2240622000,"07/05/2022, 16:00:00",true,true,PM,Operação policial,,,false
49515,"Av. Brasil - Caju, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAJU,,COMPLEXO DO CAJU,-22.8876032000,-43.2240622000,"07/05/2022, 16:00:00",true,true,PM,Operação policial,,,false
49513,"Fazendinha - Complexo do Alemão, Rio de Janeiro - RJ, 21061-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,FAZENDINHA (COMPLEXO DO ALEMAO),-22.8667408000,-43.2746819000,"07/05/2022, 16:20:00",false,false,,Não identificado,,,false
49516,"Morro do Batan - Realengo, Rio de Janeiro - RJ, 21730, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,BATAN,-22.8613889000,-43.4211111000,"07/05/2022, 18:35:00",false,false,,Não identificado,,,false
49517,"Vidigal, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIDIGAL,,VIDIGAL,-22.9945157000,-43.2378333000,"07/05/2022, 20:00:00",false,false,,Não identificado,,,false
49518,"R. Ponto Chique - Cordovil, Rio de Janeiro - RJ, 21010-315, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,CIDADE ALTA (COMPLEXO DE ISRAEL),-22.8199996000,-43.2947028000,"07/05/2022, 22:14:00",false,false,,Não identificado,,,false
49522,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VICENTE DE CARVALHO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.8627778000,-43.3152778000,"08/05/2022, 09:57:00",false,false,,Não identificado,,,false
49526,"Av. Brasil - Irajá, Rio de Janeiro - RJ, 21230-043, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,IRAJA,,,-22.8236000000,-43.3310000000,"08/05/2022, 20:25:00",false,false,,Não identificado,,,false
49541,"Praça 400  - Realengo, Rio de Janeiro - RJ, 21770-420, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,REALENGO,,,-22.8939583000,-43.4482293000,"08/05/2022, 21:04:00",false,false,,Não identificado,,,false
49538,"Estr. dos Bandeirantes,  Taquara, Rio de Janeiro - RJ, 22710-112, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TAQUARA,,,-22.9284189000,-43.3738082000,"08/05/2022, 23:00:00",false,false,,Briga,,,false
49539,"Jacarezinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREZINHO,,JACAREZINHO,-22.8875573000,-43.2581953000,"09/05/2022, 11:00:00",false,false,,Não identificado,,,false
49545,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-552, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8695392000,-43.4756333000,"09/05/2022, 17:10:00",false,false,,Não identificado,,,false
49551,"Estr. do Porto Velho - Cordovil, Rio de Janeiro - RJ, 21012-140, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,FAVELA AVILA,-22.8207138000,-43.2917724000,"10/05/2022, 05:38:00",true,true,PC,Ação policial,,,false
49556,"Morro do Engenho da Rainha - Engenho da Rainha, Rio de Janeiro - RJ, 20761-080, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO DA RAINHA,,MORRO DO ENGENHO DA RAINHA,-22.8722222000,-43.2913889000,"10/05/2022, 06:00:00",false,false,,Não identificado,,,false
49552,"Estrada Adhemar Bebiano - Inhauma, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,INHAUMA,,,-22.8716015000,-43.2819976000,"10/05/2022, 07:06:00",false,false,,Não identificado,,,false
49555,"Morro da Mineira- Catumbi, Rio de Janeiro - RJ, 20241, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CATUMBI,,MORRO DA MINEIRA (COMPLEXO DO SAO CARLOS),-22.917938778234813,-43.19786048416138,"10/05/2022, 11:07:00",false,false,,Disputa,,,false
49558,"Morro do Barbante, Galeão, Rio de Janeiro - RJ, 21941-720, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GALEAO,,MORRO DO BARBANTE (OU VILA JOANIZA),-22.8132326000,-43.2313264000,"10/05/2022, 11:59:00",true,true,PM,Ação policial,,,false
49560,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21371, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VICENTE DE CARVALHO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.8587984000,-43.3171103000,"10/05/2022, 18:40:00",false,false,,Não identificado,,,false
49561,"Av. Schultz Wenk - Cordovil, Rio de Janeiro - RJ, 21012-155, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CORDOVIL,,FAVELA DO PICA PAU (COMPLEXO DE ISRAEL),-22.8220952000,-43.2904238000,"10/05/2022, 19:56:00",false,false,,Não identificado,,,false
49562,"Campinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CAMPINHO,,COMPLEXO DO FUBA,-22.8856237000,-43.3481044000,"10/05/2022, 21:05:00",false,false,,Não identificado,,,false
49570,"Palmeirinha, Honório Gurgel, Rio de Janeiro - RJ, 21555-220, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,HONORIO GURGEL,,FAVELA DA PALMEIRINHA,-22.8528203000,-43.3596150000,"11/05/2022, 04:00:00",true,true,PM,Operação policial,,,false
49570,"Palmeirinha, Honório Gurgel, Rio de Janeiro - RJ, 21555-220, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,HONORIO GURGEL,,FAVELA DA PALMEIRINHA,-22.8528203000,-43.3596150000,"11/05/2022, 04:00:00",true,true,PM,Operação policial,,,false
49567,"Morro do Juramento, Váz Lobo, Rio de Janeiro - RJ, 21371-121, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VAZ LOBO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.8574723000,-43.3292079000,"11/05/2022, 05:26:00",false,false,,Não identificado,,,false
49571,"Morro do Borel, Tijuca, Rio de Janeiro - RJ, 20530-400, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DO BOREL,-22.9406407000,-43.2541436000,"11/05/2022, 06:39:00",true,true,PM,Ação policial,,,false
49571,"Morro do Borel, Tijuca, Rio de Janeiro - RJ, 20530-400, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,TIJUCA,,MORRO DO BOREL,-22.9406407000,-43.2541436000,"11/05/2022, 06:39:00",true,true,PM,Ação policial,,,false
49573,"Morro São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO NOVO,,MORRO SAO JOAO,-22.9076016000,-43.2659105000,"11/05/2022, 07:33:00",false,false,,Não identificado,,,false
49575,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-100, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,VILA ALIANCA,-22.8692100000,-43.4787926000,"11/05/2022, 08:00:00",true,true,PM,Operação policial,,,false
49578,"Estr. da Grota Funda - Guaratiba, Rio de Janeiro - RJ, 23020, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUARATIBA,,,-23.0055371000,-43.5372156000,"11/05/2022, 08:30:00",false,true,,Homicidio/Tentativa,,,false
49576,"R. Eugênio Paiva, 299 - Senador Camará, Rio de Janeiro - RJ, 21830-475, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,,-22.8761888000,-43.4870002000,"11/05/2022, 08:42:00",false,false,,Não identificado,,,false
49584,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20551-630, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9121858000,-43.2542853000,"11/05/2022, 21:05:00",false,false,,Disputa,,,false
49588,"Morro São João - Engenho Novo, Rio de Janeiro - RJ, 20950-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ENGENHO NOVO,,MORRO SAO JOAO,-22.9076016000,-43.2659105000,"12/05/2022, 06:45:00",false,false,,Não identificado,,,false
49593,"R. Itabira - Brás de Pina, Rio de Janeiro - RJ, 21215-310, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,BRAS DE PINA,,COMPLEXO DE ISRAEL,-22.8271662000,-43.2947793000,"12/05/2022, 11:20:00",false,false,,Não identificado,,,false
49597,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20551-630, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9121858000,-43.2542853000,"12/05/2022, 13:20:00",false,false,,Não identificado,,,false
49599,"Rua Clarimundo de Melo - Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,QUINTINO BOCAIUVA,,MORRO DO SACU (COMPLEXO DO 18),-22.8938868000,-43.3213901000,"12/05/2022, 15:01:00",false,false,,Não identificado,,,false
49600,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20560-120, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9170539000,-43.2551434000,"12/05/2022, 15:30:00",false,false,,Não identificado,,,false
49601,"R. Furquim Mendes - Vigário Geral, Rio de Janeiro - RJ, 21241-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8060539000,-43.3149972000,"12/05/2022, 16:48:00",false,false,,Não identificado,,,false
49605,"R. Furquim Mendes - Vigário Geral, Rio de Janeiro - RJ, 21241-340, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VIGARIO GERAL,,FURQUIM MENDES,-22.8060539000,-43.3149972000,"12/05/2022, 18:00:00",false,false,,Não identificado,,,false
49602,"Parque Esperança (Complexo do Chapadão) - Anchieta, Rio de Janeiro - RJ, 21645-470, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,PARQUE ESPERANCA (COMPLEXO DO CHAPADAO),-22.8254615000,-43.3954395000,"12/05/2022, 19:04:00",false,false,,Não identificado,,,false
49604,"Morro da Serrinha e Morro da Congonha  - Madureira, Rio de Janeiro - RJ, 21360-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,MADUREIRA,,MORRO DA SERRINHA (COMPLEXO DA SERRINHA),-22.8644258000,-43.3280985000,"12/05/2022, 19:25:00",false,false,,Não identificado,,,false
49607,"Morro do Jorge Turco - Coelho Neto, Rio de Janeiro - RJ, 21545-370, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COELHO NETO,,MORRO JORGE TURCO,-22.8375601000,-43.3451217000,"12/05/2022, 19:58:00",false,false,,Não identificado,,,false
49606,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20551-630, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,MORRO DOS MACACOS,-22.9121858000,-43.2542853000,"12/05/2022, 20:05:00",false,false,,Não identificado,,,false
49608,"Vila Isabel, Rio de Janeiro - RJ, 20560-120, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,VILA ISABEL,,,-22.9171923000,-43.2556831000,"12/05/2022, 21:05:00",false,false,,Não identificado,,,false
49614,"Fazenda Botafogo, Coelho Neto, Rio de Janeiro - RJ, 21530-170, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COELHO NETO,,CONJUNTO FAZENDA BOTAFOGO (COMPLEXO DA PEDREIRA),-22.8300174000,-43.3485959000,"12/05/2022, 21:20:00",true,true,N�o identificado,Ação policial,,Perseguição,false
49614,"Fazenda Botafogo, Coelho Neto, Rio de Janeiro - RJ, 21530-170, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COELHO NETO,,CONJUNTO FAZENDA BOTAFOGO (COMPLEXO DA PEDREIRA),-22.8300174000,-43.3485959000,"12/05/2022, 21:20:00",true,true,N�o identificado,Ação policial,,Perseguição,false
49615,"Cidade de Deus, Rio de Janeiro - RJ, 22775-590, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9464086000,-43.3696807000,"13/05/2022, 02:55:00",false,false,,Não identificado,,,false
